Row,lesson,namea,prod,cell,right,bug,help,choice,string,number,point,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,helppct-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up,recent8help, recent5wrong,manywrong-up,asymptoteA-up,asymptoteB-up,Coder,Unique-id
19981,CTA1Z12ZRAH,stuZkdgidj,Skill104,xScale,1,0,0,0,0,0,0,-1.0,0.999990623,1,6,-0.212698413,-1.290878091,-2.326215212,0,0,0,0,4.166666667,2,2,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-82
19982,CTA1Z12ZRAH,stuZkdgidj,Skill104,yScale,1,0,0,0,0,0,0,0.999999128,0.999999128,0,5,-0.26594511,-1.087981859,-2.198020948,0,0,0,0,4.230769231,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-82
20027,CTA1Z12ZRAH,stuZkdgidj,Skill120,XLabel,1,0,0,0,0,0,0,-1.0,0.28609832,1,12,0.033289695,-1.309089432,-2.178882403,0,2,0,0,12.0,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-105
20028,CTA1Z12ZRAH,stuZkdgidj,Skill138,YLabel,0,1,0,0,0,0,0,0.227491469,0.227491469,0,2,-0.709950999,-0.900799736,-1.848639243,1,1,0,2,4.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-105
20029,CTA1Z12ZRAH,stuZkdgidj,Skill123,YLabel,1,0,0,0,0,0,0,-1.0,0.227491469,1,6,-0.323218997,-1.120274545,-1.985750735,0,1,0,0,6.0,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-105
20088,CTA1Z12ZRAH,stuZkdgidj,Skill149,R3C3,1,0,0,0,0,0,0,0.999999999,0.999999999,0,3,-0.684223213,-0.054837733,-1.35742072,0,1,0,0,21.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-12
20160,CTA1Z12ZRAH,stuZkdgidj,Skill115,R4C1,1,0,0,0,0,0,0,0.999999996,0.999999996,0,2,-0.788230049,6.258331364,6.096021494,0,2,0,0,5.96,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-56
20161,CTA1Z12ZRAH,stuZkdgidj,Skill101,R4C3,1,0,0,0,0,0,0,1.0,1.0,0,0,-0.835863767,-0.788230049,5.733208462,0,1,0,0,1.166666667,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-56
20162,CTA1Z12ZRAH,stuZkdgidj,Skill21,N32080s7208220sstrategic,1,0,0,0,0,0,0,0.988464307,0.988464307,0,15,0.0,-1.624093816,4.634237548,0,0,0,0,19.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-56
20163,CTA1Z12ZRAH,stuZkdgidj,Skill25,N320300s7208strategic,1,0,0,0,0,0,0,1.0,1.0,0,3,0.0,-1.624093816,-1.624093816,0,0,0,0,22.36363636,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-56
20209,CTA1Z12ZRAH,stuZkfw2fn,Skill101,R4C3,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.835863767,2.092238252,3.217307421,0,0,0,0,0.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-14
20210,CTA1Z12ZRAH,stuZkfw2fn,Skill96,R5C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,30,1.376937009,0.875621347,2.355169097,0,0,0,0,30.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-14
20220,CTA1Z12ZRAH,stuZkfw2fn,Skill122,XLabel,1,0,0,0,0,0,0,0.888286674,0.888286674,0,40,2.258836731,0.0,-0.905800958,0,0,0,0,40.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-37
20240,CTA1Z12ZRAH,stuZkfw2fn,Skill24,N160021xstrategic,1,0,0,0,0,0,0,0.999990623,0.999990623,0,14,0.0,0.0,1.627376788,0,0,0,0,10.4,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-60
20241,CTA1Z12ZRAH,stuZkfw2fn,Skill115,R7C1,0,0,0,0,0,0,0,0.735153049,0.735153049,0,11,-0.243789134,0.0,0.996900598,1,1,0,1,18.5,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-60
20259,CTA1Z12ZRAH,stuZkfw2fn,Skill128,R2C1,0,1,0,0,0,0,0,0.996711395,0.996711395,0,3,-0.627755102,4.230908843,6.499805084,1,1,0,1,4.5,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-83
20260,CTA1Z12ZRAH,stuZkfw2fn,Skill128,R2C1,1,0,0,0,0,0,0,-1.0,0.996711395,1,10,0.023673469,1.612012522,3.350665053,0,1,0,0,5.6,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-83
20280,CTA1Z12ZRAH,stuZkfw2fn,Skill24,N120x1500strategic,1,0,0,0,0,0,0,0.999999992,0.999999992,0,6,0.032786885,1.211815705,0.701476723,0,0,0,0,9.5,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106
20281,CTA1Z12ZRAH,stuZkfw2fn,Skill115,R6C1,1,0,0,0,0,0,0,0.996913916,0.996913916,0,7,-0.357021997,0.01151029,1.657588221,0,0,0,0,12.16666667,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106
20282,CTA1Z12ZRAH,stuZkfw2fn,Skill101,R6C3,1,0,0,0,0,0,0,-1.0,0.988464307,1,0,-0.905800958,-0.324235111,0.887580594,0,1,0,0,0.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106
20283,CTA1Z12ZRAH,stuZkfw2fn,Skill21,N3000120x4000160xstrategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,35,0.26686217,-1.230036069,-1.251312665,0,0,0,0,35.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-106
20345,CTA1Z12ZRAH,stuZkfw2fn,Skill14,x60strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,13,0.024390244,-0.90966196,-1.237530813,0,0,0,0,13.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-35
20373,CTA1Z12ZRAH,stuZkfw2fn,Skill149,R3C3,0,1,0,0,0,0,0,0.999737912,0.999737912,0,15,0.263107147,1.680612454,1.97848222,1,1,0,2,42.1,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-57
20374,CTA1Z12ZRAH,stuZkfw2fn,Skill108,R4C1,0,0,0,0,0,0,0,0.999999998,0.999999998,0,2,-0.788230049,1.640862459,3.177188989,1,1,0,1,11.7,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-57
20375,CTA1Z12ZRAH,stuZkfw2fn,Skill149,R3C3,1,0,0,0,0,0,0,-1.0,0.999737912,1,11,-0.05266964,1.429875298,1.155489553,0,1,0,0,39.27272727,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-57
20531,CTA1Z12ZRAH,stuZkfw2fn,Skill25,N300x3207208strategic,1,0,0,0,0,0,0,1.0,1.0,0,11,0.411764706,-0.873862327,-0.830384066,0,0,0,0,36.92307692,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-54
20532,CTA1Z12ZRAH,stuZkfw2fn,Skill24,N300x6888strategic,1,0,0,0,0,0,0,1.0,1.0,0,8,0.431818182,0.114362477,-0.41861936,0,0,0,0,10.125,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-54
20557,CTA1Z12ZRAH,stuZlawq0v,Skill136,R1C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,19,0.068264721,0.0,0.0,0,0,0,0,19.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_08:51:03-1
20663,CTA1Z12ZRAH,stuZlawq0v,Skill91,R7C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.909231791,-0.351809241,-1.038719376,0,0,0,0,0.0,0,0,0,3,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-6
20664,CTA1Z12ZRAH,stuZlawq0v,Skill91,R7C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.81067694,-1.081722197,-2.096904799,0,0,0,0,0.0,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-6
20665,CTA1Z12ZRAH,stuZlawq0v,Skill133,Intersection1Y,0,0,0,0,0,0,0,-1.0,0.735153049,1,24,1.795429962,-1.144469426,-2.071717972,1,13,0,8,16.66666667,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-6
20701,CTA1Z12ZRAH,stuZlawq0v,Skill102,yMax,1,0,0,0,0,0,0,0.738982849,0.738982849,0,19,0.464682941,0.216590363,0.967192761,0,1,0,0,10.18181818,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-31
20746,CTA1Z12ZRAH,stuZlawq0v,Skill136,R1C3,1,0,0,0,0,0,0,0.999999128,0.999999128,0,11,-0.227195467,-1.172618881,0.680272224,0,0,0,0,19.83333333,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-81
20838,CTA1Z12ZRAH,stuZlawq0v,Skill133,Intersection1X,0,0,0,0,0,0,0,-1.0,0.932669399,1,0,-0.915189707,1.155704346,-0.08100302,1,10,0,0,12.4516129,3,5,0,3,1,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-19
20839,CTA1Z12ZRAH,stuZlawq0v,Skill133,Intersection1X,0,0,0,0,0,0,0,-1.0,0.932669399,1,6,-0.406327951,-1.643035316,-0.335433898,1,11,0,20,12.25,3,5,0,3,1,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-19
20840,CTA1Z12ZRAH,stuZlawq0v,Skill133,Intersection1X,0,0,0,0,0,0,0,-1.0,0.932669399,1,5,-0.491138243,-1.643035316,-0.165813312,1,12,0,21,12.03030303,3,5,0,4,1,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-19
20841,CTA1Z12ZRAH,stuZlawq0v,Skill1,R7C3,0,0,0,0,0,0,0,0.474452934,0.474452934,0,277,51.63181068,-1.812655901,-2.54050151,1,1,0,13,15.96875,0,0,0,4,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-19
20866,CTA1Z12ZRAH,stuZlawq0v,Skill149,R3C3,1,0,0,0,0,0,0,0.998770409,0.998770409,0,4,-0.605279017,2.295916842,2.974634811,0,4,0,0,26.0,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-67
20892,CTA1Z12ZRAH,stuZlawq0v,Skill102,yMax,0,0,0,0,0,0,0,-1.0,0.99998367,1,16,0.2449805,-0.712172418,-0.724946141,1,3,0,32,10.67241379,1,1,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-91
20945,CTA1Z12ZT,stuZld7cnv,Skill104,xScale,1,0,0,0,0,0,0,-1.0,0.735153049,1,5,-0.286068418,4.542147063,7.980432041,0,2,0,0,19.5,2,2,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-46
20946,CTA1Z12ZT,stuZld7cnv,Skill1,Series1Label,0,0,0,0,0,0,0,0.227491469,0.227491469,0,27,0.680614859,4.615270203,5.339370165,1,1,0,1,13.0,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-46
21050,CTA1Z12ZT,stuZld7cnv,Skill102,xMax,1,0,0,0,0,0,0,-1.0,0.91089803,1,133,9.733541388,0.62327332,2.210263604,0,4,0,0,24.07142857,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-66
21064,CTA1Z12ZT,stuZld7cnv,Skill93,R4C2,1,0,0,0,0,0,0,0.998916343,0.998916343,0,0,-0.879214307,3.349450149,4.50473002,0,0,0,0,0.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-88
21134,CTA1Z12ZT,stuZld7cnv,Skill84,Series1AddCurve,1,0,0,0,0,0,0,0.999999999,0.999999999,0,13,0.359118852,0.610947003,0.649241967,0,0,0,0,10.88888889,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-45
21135,CTA1Z12ZT,stuZld7cnv,Skill84,Series2AddCurve,1,0,0,0,0,0,0,1.0,1.0,0,13,0.40118077,1.425075428,1.175440641,0,0,0,0,11.1,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-45
21161,CTA1Z12ZT,stuZld7cnv,Skill98,R4C2,1,0,0,0,0,0,0,0.999999999,0.999999999,0,0,-0.879214307,0.509336977,-0.730531227,0,0,0,0,0.111111111,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-67
21162,CTA1Z12ZT,stuZld7cnv,Skill98,R4C3,1,0,0,0,0,0,0,1.0,1.0,0,0,-0.814542108,-0.552304567,-1.032040976,0,0,0,0,0.1,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-67
21163,CTA1Z12ZT,stuZld7cnv,Skill115,R5C1,0,1,0,0,0,0,0,0.999366877,0.999366877,0,9,-0.282196374,-1.295896648,-1.184419437,1,2,0,8,32.47058824,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-67
21207,CTA1Z12ZRAH,stuZlmtxee,Skill151,R4C3,0,1,0,0,0,0,0,0.28609832,0.28609832,0,11,0.969634797,0.8954431,2.643563153,1,1,0,1,11.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-8
21208,CTA1Z12ZRAH,stuZlmtxee,Skill101,R4C3,1,0,0,0,0,0,0,-1.0,0.28609832,1,60,9.012310217,2.331536555,3.965296715,0,1,0,0,60.0,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-8
21225,CTA1Z12ZRAH,stuZlmtxee,Skill1,R7C3,0,0,0,0,0,0,0,0.227491469,0.227491469,0,7,0.51458448,0.808612738,0.186718171,1,1,0,2,9.25,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-31
21226,CTA1Z12ZRAH,stuZlmtxee,Skill92,R7C2,0,0,0,0,0,0,0,-1.0,0.227491469,1,7,-0.273854328,1.323197218,1.323197218,1,2,0,0,7.0,1,1,0,3,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-31
21243,CTA1Z12ZRAH,stuZlmtxee,VALUE,N021x013x60strategic,0,0,0,0,0,0,0,-1.0,0.227491469,1,12,-0.269662921,-0.045597073,1.330295981,1,3,0,4,26.0,2,2,0,3,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-54
21269,CTA1Z12ZRAH,stuZlmtxee,Skill1,YLabel,0,0,0,0,0,0,0,-1.0,0.227491469,1,29,1.900490011,-0.040650399,0.505219226,1,2,0,6,9.916666667,0,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-77
21279,CTA1Z12ZRAH,stuZlmtxee,Skill135,R1C1,1,0,0,0,0,0,0,-1.0,0.28609832,1,12,-0.190196078,12.75232127,14.5882122,0,4,0,0,17.5,2,2,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-100
21302,CTA1Z12ZT,stuZluy8fm,Skill24,N021x325strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,7,-0.002832861,-1.665711151,-2.426307767,0,0,0,0,7.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-9
21303,CTA1Z12ZT,stuZluy8fm,Skill101,R4C3,1,0,0,0,0,0,0,-1.0,0.888286674,1,13,1.596410492,-0.806061642,-2.132576433,0,1,0,0,13.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-9
21317,CTA1Z12ZT,stuZluy8fm,Skill102,yMax,1,0,0,0,0,0,0,0.888286674,0.888286674,0,7,-0.452245966,0.692867322,-0.915467383,0,0,0,0,7.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32
21318,CTA1Z12ZT,stuZluy8fm,Skill104,yScale,1,0,0,0,0,0,0,0.888286674,0.888286674,0,8,0.04164576,-0.045111749,-0.500338539,0,0,0,0,8.0,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32
21319,CTA1Z12ZT,stuZluy8fm,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.888286674,1,6,-0.189831075,-0.365942058,0.282267116,0,0,0,0,7.0,1,1,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-32
21340,CTA1Z12ZT,stuZluy8fm,Skill149,R3C2,1,0,0,0,0,0,0,0.998916343,0.998916343,0,16,0.090879923,-0.909521709,-0.617524516,0,0,0,0,24.33333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-55
21341,CTA1Z12ZT,stuZluy8fm,Skill149,R3C3,1,0,0,0,0,0,0,0.999899152,0.999899152,0,9,-0.155409116,-0.736473652,-0.070999432,0,0,0,0,20.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-55
21360,CTA1Z12ZT,stuZluy8fm,Skill115,R5C1,1,0,0,0,0,0,0,0.999712286,0.999712286,0,9,-0.282196374,-0.662308209,-2.142625633,0,0,0,0,20.83333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-78
21361,CTA1Z12ZT,stuZluy8fm,Skill101,R5C2,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.898309065,-0.203544689,-1.811879394,0,0,0,0,4.333333333,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-78
21362,CTA1Z12ZT,stuZluy8fm,Skill122,XLabel,1,0,0,0,0,0,0,0.988464307,0.988464307,0,13,0.271644331,-1.101853754,-1.842813649,0,0,0,0,13.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_09:32:55-78
21443,CTA1Z12ZT,stuZluy8fm,Skill149,R3C2,1,0,0,0,0,0,0,0.999991929,0.999991929,0,22,0.475896366,-0.283533278,-0.666644471,0,1,0,0,18.1,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-8
21480,CTA1Z12ZT,stuZluy8fm,Skill140,yScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,3,-0.537046329,-0.132815799,0.33624407,0,0,0,0,7.2,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-30
21481,CTA1Z12ZT,stuZluy8fm,Skill133,Intersection1X,0,0,0,0,0,0,0,0.999949362,0.999949362,0,33,1.641167192,-1.35669659,-0.601983029,1,2,0,2,14.375,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-30
21513,CTA1Z12ZT,stuZluy8fm,Skill121,XLabel,1,0,0,0,0,0,0,-1.0,0.28609832,1,6,-0.364177835,0.241355006,-0.014140346,0,1,0,0,6.0,1,1,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-52
21514,CTA1Z12ZT,stuZluy8fm,Skill1,YLabel,0,0,0,0,0,0,0,0.934022442,0.934022442,0,35,1.892899486,0.739659541,-0.265274703,1,2,0,7,9.666666667,0,0,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-52
21540,CTA1Z12ZT,stuZluy8fm,Skill108,R4C2,1,0,0,0,0,0,0,1.0,1.0,0,12,0.570214013,1.053728638,0.137493764,0,0,0,0,10.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-74
21577,CTA1Z12ZT,stuZluy8fm,Skill136,R1C3,1,0,0,0,0,0,0,1.0,1.0,0,7,-0.43518039,0.144754288,0.622385189,0,0,0,0,11.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-96
21578,CTA1Z12ZT,stuZluy8fm,Skill144,R2C2,1,0,0,0,0,0,0,1.0,1.0,0,2,-0.684,-1.601908629,0.193998277,0,0,0,0,12.61538462,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-96
21579,CTA1Z12ZT,stuZluy8fm,Skill144,R2C3,1,0,0,0,0,0,0,1.0,1.0,0,1,-0.63956905,-1.361868703,-0.974426102,0,0,0,0,11.78571429,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-96
21580,CTA1Z12ZT,stuZluy8fm,Skill146,R3C1,1,0,0,0,0,0,0,0.999999919,0.999999919,0,2,-0.455645161,-1.75874944,-2.925477679,0,0,0,0,2.285714286,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_09:24:55-96
21646,CTA1Z12ZT,stuZlyhw0s,Skill124,Series1Label,1,0,0,0,0,0,0,-1.0,0.28609832,1,22,0.380505063,0.030981417,1.278275406,0,2,0,0,22.0,2,2,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-11
21664,CTA1Z12ZT,stuZlyhw0s,Skill126,R1C2,0,1,0,0,0,0,0,0.227491469,0.227491469,0,23,0.398113883,2.083540328,0.475205623,1,2,0,2,18.0,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.30.2011_at_12:23:17-30
21773,CTA1Z12ZT,stuZlyhw0s,Skill1,R5C2,0,0,0,0,0,0,0,0.982718059,0.982718059,0,19,1.033818694,-2.119513514,-2.409981716,1,1,0,4,8.538461538,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-15
21821,CTA1Z12ZT,stuZlyhw0s,Skill135,R1C1,1,0,0,0,0,0,0,0.999990623,0.999990623,0,159,11.15361191,2.629065934,1.020731229,0,0,0,0,41.4,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-55
21842,CTA1Z12ZT,stuZlyhw0s,Skill101,R5C2,1,0,0,0,0,0,0,0.999999919,0.999999919,0,0,-0.898309065,-0.501054731,-0.90872523,0,1,0,0,3.5,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-75
21843,CTA1Z12ZT,stuZlyhw0s,Skill108,R6C2,1,0,0,0,0,0,0,1.0,1.0,0,13,0.925246827,-1.353293336,-0.992492187,0,0,0,0,9.789473684,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-75
21844,CTA1Z12ZT,stuZlyhw0s,Skill25,N200005x400strategic,1,0,0,0,0,0,0,0.999999919,0.999999919,0,19,-0.263803681,-0.470599701,-0.47411697,0,0,0,0,24.71428571,0,0,0,0,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-75
21864,CTA1Z12ZT,stuZlyhw0s,Skill59,N125005x01xstrategic,0,1,0,0,0,0,0,-1.0,0.28609832,1,37,1.261904762,-0.064132104,1.006820162,1,3,0,3,23.33333333,2,2,0,2,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-95
21879,CTA1Z12ZT,stuZlyhw0s,Skill144,R2C3,1,0,0,0,0,0,0,0.999999919,0.999999919,0,2,-0.459353575,-0.769680342,0.390011037,0,0,0,0,9.25,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-115
21880,CTA1Z12ZT,stuZlyhw0s,Skill146,R3C1,1,0,0,0,0,0,0,0.999999128,0.999999128,0,-1,-1.0,-0.530531637,-0.816984892,0,0,0,0,1.833333333,0,0,0,1,0,0,0,awagner,awagner-closeloop-ins_iellyr-03.31.2011_at_12:12:57-115
21930,CTA1Z12ZT,stuZlyhw0s,Skill69,N08x80x50strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,9,0.176470588,-0.728824632,-1.712951616,0,0,0,0,9.0,0,0,0,3,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-9
21931,CTA1Z12ZT,stuZlyhw0s,Skill33,N08xx30strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,7,-0.127272727,-0.060290552,-1.116979894,0,0,0,0,15.0,0,0,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-9
21932,CTA1Z12ZT,stuZlyhw0s,Skill24,N02x30strategic,1,0,0,0,0,0,0,1.0,1.0,0,10,0.442622951,0.415534495,-0.679626771,0,0,0,0,7.272727273,0,0,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-9
21947,CTA1Z12ZT,stuZlyhw0s,Skill136,R1C2,1,0,0,0,0,0,0,-1.0,1.0,1,8,-0.475707294,2.44049036,13.53056178,0,5,0,0,11.64285714,2,2,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-29
21948,CTA1Z12ZT,stuZlyhw0s,Skill144,R2C1,1,0,0,0,0,0,0,0.999999992,0.999999992,0,8,-0.095506837,2.382235615,13.49819535,0,1,0,0,9.111111111,0,0,0,2,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-29
21984,CTA1Z12ZT,stuZlyhw0s,Skill102,yMax,1,0,0,0,0,0,0,1.0,1.0,0,16,0.163977322,0.388377526,0.424164841,0,0,0,0,11.42307692,0,0,0,0,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-49
22049,CTA1Z12ZT,stuZlyhw0s,Skill95,R6C1,1,0,0,0,0,0,0,0.998916343,0.998916343,0,7,-0.142451874,0.272699344,-1.273891819,0,0,0,0,5.666666667,0,0,0,1,0,0,0,jkalka,jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-89
